symbol,open_time,open,high,low,close,volume
SUIUSDT,2024-12-01 00:00:00,3.4759,3.5088,3.4266,3.4294,2692898.6
SUIUSDT,2024-12-01 01:00:00,3.4294,3.4537,3.4117,3.412,3243914.3
SUIUSDT,2024-12-01 02:00:00,3.412,3.4161,3.3336,3.3386,4436934.6
SUIUSDT,2024-12-01 03:00:00,3.3388,3.3734,3.3373,3.3585,2628612.3
SUIUSDT,2024-12-01 04:00:00,3.3588,3.3832,3.3461,3.3816,1392984.7
SUIUSDT,2024-12-01 05:00:00,3.3816,3.3864,3.3574,3.3598,1229450.3
SUIUSDT,2024-12-01 06:00:00,3.3597,3.4011,3.3555,3.3866,1092713.7
SUIUSDT,2024-12-01 07:00:00,3.3867,3.403,3.3769,3.3985,764686.4
SUIUSDT,2024-12-01 08:00:00,3.3984,3.4365,3.389,3.4309,1799632.6
SUIUSDT,2024-12-01 09:00:00,3.4303,3.4333,3.4064,3.421,929186.8
SUIUSDT,2024-12-01 10:00:00,3.421,3.4233,3.3813,3.392,1593398.4
SUIUSDT,2024-12-01 11:00:00,3.392,3.4304,3.3894,3.4255,1244953.9
SUIUSDT,2024-12-01 12:00:00,3.4256,3.4597,3.4223,3.4339,2121775.1
SUIUSDT,2024-12-01 13:00:00,3.4339,3.451,3.4236,3.4416,1227291.6
SUIUSDT,2024-12-01 14:00:00,3.442,3.4546,3.4201,3.4526,1684009.6
SUIUSDT,2024-12-01 15:00:00,3.4521,3.5139,3.4372,3.501,3462696.9
SUIUSDT,2024-12-01 16:00:00,3.5011,3.5339,3.4912,3.4933,3470652.1
SUIUSDT,2024-12-01 17:00:00,3.4934,3.494,3.4578,3.4837,2417001.4
SUIUSDT,2024-12-01 18:00:00,3.4835,3.4919,3.4577,3.4655,1147498.9
SUIUSDT,2024-12-01 19:00:00,3.4656,3.4774,3.4404,3.4634,1754896.5
SUIUSDT,2024-12-01 20:00:00,3.4633,3.4633,3.4001,3.4243,2132526.2
SUIUSDT,2024-12-01 21:00:00,3.4243,3.4547,3.4,3.4432,2337791.2
SUIUSDT,2024-12-01 22:00:00,3.4433,3.4824,3.4423,3.4739,1678882.1
SUIUSDT,2024-12-01 23:00:00,3.4741,3.4921,3.4629,3.4763,1764474.9
SUIUSDT,2024-12-02 00:00:00,3.4763,3.493,3.41,3.4119,3329278.7
SUIUSDT,2024-12-02 01:00:00,3.4119,3.4607,3.4034,3.4568,3272064.5
SUIUSDT,2024-12-02 02:00:00,3.4571,3.4579,3.39,3.4131,3266857.8
SUIUSDT,2024-12-02 03:00:00,3.4131,3.4195,3.2921,3.3017,4544194.5
SUIUSDT,2024-12-02 04:00:00,3.3015,3.3296,3.2716,3.3219,4488315.4
SUIUSDT,2024-12-02 05:00:00,3.322,3.3552,3.3014,3.32,2260812.7
SUIUSDT,2024-12-02 06:00:00,3.32,3.3308,3.2867,3.3175,2245255.0
SUIUSDT,2024-12-02 07:00:00,3.3175,3.3271,3.2858,3.3094,2140480.8
SUIUSDT,2024-12-02 08:00:00,3.3096,3.3158,3.1785,3.2349,7297809.9
SUIUSDT,2024-12-02 09:00:00,3.2347,3.2635,3.2215,3.2549,2451844.8
SUIUSDT,2024-12-02 10:00:00,3.2547,3.2563,3.1791,3.182,3152332.0
SUIUSDT,2024-12-02 11:00:00,3.1819,3.2274,3.1783,3.2147,2338399.8
SUIUSDT,2024-12-02 12:00:00,3.2148,3.24,3.2011,3.2157,1646512.7
SUIUSDT,2024-12-02 13:00:00,3.216,3.2608,3.2115,3.2603,3021730.6
SUIUSDT,2024-12-02 14:00:00,3.2601,3.2935,3.2396,3.2662,3844921.6
SUIUSDT,2024-12-02 15:00:00,3.2663,3.3152,3.2457,3.3055,3571537.9
SUIUSDT,2024-12-02 16:00:00,3.3053,3.3299,3.2172,3.2538,4313011.4
SUIUSDT,2024-12-02 17:00:00,3.2543,3.2708,3.1875,3.197,3160890.2
SUIUSDT,2024-12-02 18:00:00,3.1978,3.2551,3.1954,3.2473,1954362.5
SUIUSDT,2024-12-02 19:00:00,3.2472,3.2507,3.2086,3.249,2083459.2
SUIUSDT,2024-12-02 20:00:00,3.2493,3.2772,3.244,3.2555,1690254.4
SUIUSDT,2024-12-02 21:00:00,3.2555,3.2896,3.2388,3.2777,1686680.5
SUIUSDT,2024-12-02 22:00:00,3.2777,3.292,3.2595,3.2869,1082675.8
SUIUSDT,2024-12-02 23:00:00,3.2866,3.4031,3.2845,3.3894,3657418.6
SUIUSDT,2024-12-03 00:00:00,3.3896,3.4037,3.338,3.3771,3706176.8
SUIUSDT,2024-12-03 01:00:00,3.3769,3.3859,3.3309,3.3347,2553770.4
SUIUSDT,2024-12-03 02:00:00,3.335,3.3766,3.3225,3.3649,2567267.8
SUIUSDT,2024-12-03 03:00:00,3.3649,3.38,3.3552,3.364,1870524.4
SUIUSDT,2024-12-03 04:00:00,3.364,3.4015,3.3613,3.3881,3329494.6
SUIUSDT,2024-12-03 05:00:00,3.3885,3.4388,3.3863,3.4184,3269215.0
SUIUSDT,2024-12-03 06:00:00,3.4177,3.52,3.4018,3.4244,7841442.6
SUIUSDT,2024-12-03 07:00:00,3.4241,3.5536,3.4045,3.5407,10353569.9
SUIUSDT,2024-12-03 08:00:00,3.5417,3.6229,3.5417,3.5764,10246313.5
SUIUSDT,2024-12-03 09:00:00,3.5762,3.7494,3.5636,3.6964,14490832.1
SUIUSDT,2024-12-03 10:00:00,3.696,3.74,3.6214,3.6407,8286086.9
SUIUSDT,2024-12-03 11:00:00,3.6407,3.7279,3.6304,3.6543,8523251.2
SUIUSDT,2024-12-03 12:00:00,3.6545,3.745,3.6481,3.7426,5466588.3
SUIUSDT,2024-12-03 13:00:00,3.7426,3.8367,3.5518,3.6264,24016877.3
SUIUSDT,2024-12-03 14:00:00,3.6265,3.8785,3.5529,3.8459,26442683.0
SUIUSDT,2024-12-03 15:00:00,3.8451,3.8618,3.7403,3.7665,15255923.7
SUIUSDT,2024-12-03 16:00:00,3.7666,3.7959,3.7099,3.7159,8730966.6
SUIUSDT,2024-12-03 17:00:00,3.716,3.7794,3.68,3.7725,4462544.3
SUIUSDT,2024-12-03 18:00:00,3.7726,3.81,3.7208,3.7862,4050523.6
SUIUSDT,2024-12-03 19:00:00,3.7865,3.8226,3.753,3.7808,5386727.9
SUIUSDT,2024-12-03 20:00:00,3.7812,3.815,3.7187,3.7565,4374970.3
SUIUSDT,2024-12-03 21:00:00,3.7564,3.8325,3.7477,3.7504,7427538.9
SUIUSDT,2024-12-03 22:00:00,3.7508,3.806,3.7118,3.8056,3423992.6
SUIUSDT,2024-12-03 23:00:00,3.8057,3.8198,3.6911,3.6951,4091507.5
SUIUSDT,2024-12-04 00:00:00,3.6955,3.7666,3.664,3.6753,5582971.3
SUIUSDT,2024-12-04 01:00:00,3.6744,3.6756,3.6042,3.6327,7445473.1
SUIUSDT,2024-12-04 02:00:00,3.6326,3.6506,3.5983,3.6196,2879918.0
SUIUSDT,2024-12-04 03:00:00,3.6184,3.6669,3.6112,3.6504,2817796.7
SUIUSDT,2024-12-04 04:00:00,3.6503,3.7091,3.6447,3.7054,2719550.5
SUIUSDT,2024-12-04 05:00:00,3.7056,3.72,3.6762,3.6916,2711140.6
SUIUSDT,2024-12-04 06:00:00,3.6916,3.717,3.684,3.707,2252058.4
SUIUSDT,2024-12-04 07:00:00,3.7073,3.7106,3.6891,3.6972,2037116.0
SUIUSDT,2024-12-04 08:00:00,3.6973,3.7299,3.6852,3.7187,2194846.5
SUIUSDT,2024-12-04 09:00:00,3.7188,3.7785,3.7151,3.7204,3264691.7
SUIUSDT,2024-12-04 10:00:00,3.7201,3.7676,3.7138,3.7529,2335641.5
SUIUSDT,2024-12-04 11:00:00,3.7525,3.7933,3.7235,3.7316,3429331.6
SUIUSDT,2024-12-04 12:00:00,3.7317,3.7448,3.6236,3.6862,6343405.3
SUIUSDT,2024-12-04 13:00:00,3.6864,3.6951,3.6364,3.6643,3767905.9
SUIUSDT,2024-12-04 14:00:00,3.6644,3.7093,3.6307,3.6544,4766773.3
SUIUSDT,2024-12-04 15:00:00,3.654,3.7034,3.6316,3.6819,4886054.6
SUIUSDT,2024-12-04 16:00:00,3.682,3.6931,3.5214,3.5438,9010207.1
SUIUSDT,2024-12-04 17:00:00,3.5439,3.6372,3.5379,3.6239,4910781.1
SUIUSDT,2024-12-04 18:00:00,3.6235,3.655,3.6027,3.6352,2697862.4
SUIUSDT,2024-12-04 19:00:00,3.6349,3.6816,3.6272,3.6811,2334750.1
SUIUSDT,2024-12-04 20:00:00,3.6805,3.755,3.6224,3.6882,5608734.7
SUIUSDT,2024-12-04 21:00:00,3.6883,3.7398,3.6596,3.6741,4593931.6
SUIUSDT,2024-12-04 22:00:00,3.6742,3.6996,3.666,3.684,1688326.4
SUIUSDT,2024-12-04 23:00:00,3.6834,3.6961,3.6126,3.6737,3454074.0
SUIUSDT,2024-12-05 00:00:00,3.6734,3.7176,3.6449,3.6636,3652527.4
SUIUSDT,2024-12-05 01:00:00,3.6635,3.6635,3.5261,3.5889,5598999.8
SUIUSDT,2024-12-05 02:00:00,3.5882,3.8,3.5844,3.7933,7413473.5
SUIUSDT,2024-12-05 03:00:00,3.793,4.0499,3.7102,3.7837,25935689.2
SUIUSDT,2024-12-05 04:00:00,3.7833,3.8605,3.7621,3.7759,6339416.2
SUIUSDT,2024-12-05 05:00:00,3.7763,3.7794,3.6981,3.7483,4922610.2
SUIUSDT,2024-12-05 06:00:00,3.7477,3.797,3.7172,3.7873,3858042.5
SUIUSDT,2024-12-05 07:00:00,3.7863,3.8104,3.756,3.7904,3437222.2
SUIUSDT,2024-12-05 08:00:00,3.7904,3.8407,3.7808,3.8279,4038212.3
SUIUSDT,2024-12-05 09:00:00,3.8279,3.8538,3.7968,3.8333,3124429.8
SUIUSDT,2024-12-05 10:00:00,3.8334,3.8532,3.817,3.836,3046348.1
SUIUSDT,2024-12-05 11:00:00,3.8359,3.8661,3.8257,3.8633,2895394.7
SUIUSDT,2024-12-05 12:00:00,3.8634,4.0218,3.859,4.0146,8946566.0
SUIUSDT,2024-12-05 13:00:00,4.0144,4.2628,3.9742,4.157,23663729.3
SUIUSDT,2024-12-05 14:00:00,4.1571,4.397,4.1233,4.3245,17079501.6
SUIUSDT,2024-12-05 15:00:00,4.3244,4.4453,4.2708,4.3275,17557035.5
SUIUSDT,2024-12-05 16:00:00,4.3285,4.3682,4.1694,4.1859,15321167.3
SUIUSDT,2024-12-05 17:00:00,4.1865,4.2255,4.16,4.2014,4833200.0
SUIUSDT,2024-12-05 18:00:00,4.2016,4.2945,4.1981,4.2366,8061739.4
SUIUSDT,2024-12-05 19:00:00,4.2367,4.2523,4.0878,4.1141,6353255.6
SUIUSDT,2024-12-05 20:00:00,4.1142,4.1887,4.07,4.1375,10019718.7
SUIUSDT,2024-12-05 21:00:00,4.1373,4.1927,4.1102,4.1697,4554938.7
SUIUSDT,2024-12-05 22:00:00,4.1701,4.2865,4.0057,4.2197,12277265.1
SUIUSDT,2024-12-05 23:00:00,4.2199,4.3125,4.1499,4.2274,11247817.2
SUIUSDT,2024-12-06 00:00:00,4.2269,4.303,4.1285,4.2871,7473627.1
SUIUSDT,2024-12-06 01:00:00,4.2871,4.3646,4.2587,4.3443,7008637.5
SUIUSDT,2024-12-06 02:00:00,4.3443,4.3633,4.2445,4.2609,7371524.2
SUIUSDT,2024-12-06 03:00:00,4.2609,4.3531,4.2168,4.345,4682886.5
SUIUSDT,2024-12-06 04:00:00,4.345,4.3832,4.3136,4.3598,4741993.3
SUIUSDT,2024-12-06 05:00:00,4.361,4.3733,4.2788,4.2954,5182534.2
SUIUSDT,2024-12-06 06:00:00,4.2954,4.3341,4.2656,4.2959,4198049.3
SUIUSDT,2024-12-06 07:00:00,4.296,4.4899,4.2926,4.4833,9912151.4
SUIUSDT,2024-12-06 08:00:00,4.4836,4.49,4.2773,4.2838,10408516.2
SUIUSDT,2024-12-06 09:00:00,4.2836,4.307,4.182,4.2068,7525239.8
SUIUSDT,2024-12-06 10:00:00,4.2061,4.2192,4.1454,4.1668,4577458.9
SUIUSDT,2024-12-06 11:00:00,4.1668,4.2026,4.1507,4.192,4344330.8
SUIUSDT,2024-12-06 12:00:00,4.1917,4.2276,4.0821,4.0891,5824608.5
SUIUSDT,2024-12-06 13:00:00,4.0895,4.1964,4.085,4.1618,5974780.1
SUIUSDT,2024-12-06 14:00:00,4.1617,4.1827,4.0998,4.1705,6421319.9
SUIUSDT,2024-12-06 15:00:00,4.1705,4.1723,4.0752,4.11,9769702.6
SUIUSDT,2024-12-06 16:00:00,4.1104,4.1813,4.0924,4.153,4156851.5
SUIUSDT,2024-12-06 17:00:00,4.1529,4.222,4.1426,4.2054,4371558.6
SUIUSDT,2024-12-06 18:00:00,4.2057,4.2495,4.1981,4.2263,3696841.9
SUIUSDT,2024-12-06 19:00:00,4.2266,4.2393,4.2026,4.2158,2233202.4
SUIUSDT,2024-12-06 20:00:00,4.2159,4.2585,4.2116,4.2522,2845884.6
SUIUSDT,2024-12-06 21:00:00,4.2522,4.2843,4.2098,4.2239,3220986.1
SUIUSDT,2024-12-06 22:00:00,4.2242,4.2692,4.2163,4.2167,2077615.4
SUIUSDT,2024-12-06 23:00:00,4.2167,4.2307,4.1718,4.2171,2502092.2
SUIUSDT,2024-12-07 00:00:00,4.2171,4.2238,4.1561,4.1812,2635846.1
SUIUSDT,2024-12-07 01:00:00,4.1811,4.1963,4.1542,4.1937,1486323.8
SUIUSDT,2024-12-07 02:00:00,4.1937,4.2853,4.1884,4.274,2238880.4
SUIUSDT,2024-12-07 03:00:00,4.2739,4.2779,4.2161,4.2675,2166901.5
SUIUSDT,2024-12-07 04:00:00,4.2673,4.3352,4.2444,4.3212,4749040.8
SUIUSDT,2024-12-07 05:00:00,4.3212,4.3982,4.3119,4.3704,4258943.8
SUIUSDT,2024-12-07 06:00:00,4.3692,4.381,4.2859,4.3116,3074427.3
SUIUSDT,2024-12-07 07:00:00,4.3116,4.3494,4.2919,4.3238,2246119.6
SUIUSDT,2024-12-07 08:00:00,4.3237,4.3523,4.3019,4.3325,2716026.4
SUIUSDT,2024-12-07 09:00:00,4.3324,4.3796,4.3012,4.3061,2529464.8
SUIUSDT,2024-12-07 10:00:00,4.3054,4.362,4.2928,4.3397,2040441.3
SUIUSDT,2024-12-07 11:00:00,4.3392,4.378,4.3343,4.3743,1992818.1
SUIUSDT,2024-12-07 12:00:00,4.3735,4.4487,4.3068,4.3278,5784175.8
SUIUSDT,2024-12-07 13:00:00,4.3278,4.3791,4.2989,4.3623,2639292.5
SUIUSDT,2024-12-07 14:00:00,4.3619,4.38,4.3126,4.3238,3107191.0
SUIUSDT,2024-12-07 15:00:00,4.3239,4.3593,4.2745,4.3391,3189640.4
SUIUSDT,2024-12-07 16:00:00,4.3391,4.3431,4.2704,4.2784,2126378.4
SUIUSDT,2024-12-07 17:00:00,4.2781,4.2845,4.212,4.2213,4275700.6
SUIUSDT,2024-12-07 18:00:00,4.2216,4.2749,4.2201,4.268,2344324.6
SUIUSDT,2024-12-07 19:00:00,4.268,4.327,4.2572,4.2637,2465762.5
SUIUSDT,2024-12-07 20:00:00,4.2631,4.2877,4.2498,4.2828,1615737.2
SUIUSDT,2024-12-07 21:00:00,4.2829,4.3312,4.2707,4.3256,1558760.3
SUIUSDT,2024-12-07 22:00:00,4.3258,4.3459,4.286,4.2862,1416096.5
SUIUSDT,2024-12-07 23:00:00,4.2861,4.3139,4.2433,4.2589,1571301.4
SUIUSDT,2024-12-08 00:00:00,4.2591,4.3275,4.2431,4.3181,1905054.4
SUIUSDT,2024-12-08 01:00:00,4.3181,4.353,4.3001,4.3281,2202487.7
SUIUSDT,2024-12-08 02:00:00,4.328,4.3983,4.3169,4.3527,2802352.2
SUIUSDT,2024-12-08 03:00:00,4.3525,4.3657,4.3166,4.3288,1847673.6
SUIUSDT,2024-12-08 04:00:00,4.3288,4.3838,4.2844,4.2867,3427683.2
SUIUSDT,2024-12-08 05:00:00,4.2867,4.3046,4.2342,4.2551,2611395.4
SUIUSDT,2024-12-08 06:00:00,4.2551,4.2773,4.2266,4.2498,1702027.1
SUIUSDT,2024-12-08 07:00:00,4.2498,4.2738,4.243,4.2461,1343796.7
SUIUSDT,2024-12-08 08:00:00,4.2461,4.2481,4.1584,4.1618,3719718.3
SUIUSDT,2024-12-08 09:00:00,4.1618,4.1949,4.1234,4.1372,2582986.2
SUIUSDT,2024-12-08 10:00:00,4.1378,4.186,4.1376,4.1744,1510521.6
SUIUSDT,2024-12-08 11:00:00,4.1746,4.2174,4.16,4.2039,1431206.0
SUIUSDT,2024-12-08 12:00:00,4.2042,4.2197,4.174,4.1924,1838802.6
SUIUSDT,2024-12-08 13:00:00,4.1932,4.2333,4.185,4.2291,1581832.8
SUIUSDT,2024-12-08 14:00:00,4.2296,4.2315,4.1834,4.1853,1793539.0
SUIUSDT,2024-12-08 15:00:00,4.1856,4.1957,4.1488,4.1652,2509766.4
SUIUSDT,2024-12-08 16:00:00,4.1653,4.1951,4.152,4.1622,1596283.3
SUIUSDT,2024-12-08 17:00:00,4.1622,4.1931,4.1336,4.1914,1923223.8
SUIUSDT,2024-12-08 18:00:00,4.1915,4.2016,4.1334,4.1505,1534856.0
SUIUSDT,2024-12-08 19:00:00,4.1504,4.2005,4.1214,4.1993,1641236.6
SUIUSDT,2024-12-08 20:00:00,4.1994,4.2023,4.1779,4.1795,1055838.0
SUIUSDT,2024-12-08 21:00:00,4.1799,4.2182,4.1738,4.2065,765026.3
SUIUSDT,2024-12-08 22:00:00,4.2065,4.2186,4.1955,4.2157,812208.3
SUIUSDT,2024-12-08 23:00:00,4.2156,4.2487,4.2006,4.2322,1394729.6
SUIUSDT,2024-12-09 00:00:00,4.2311,4.2316,4.1335,4.158,2858115.0
SUIUSDT,2024-12-09 01:00:00,4.1576,4.2344,4.1539,4.2329,2471903.6
SUIUSDT,2024-12-09 02:00:00,4.2329,4.27,4.2006,4.2116,3172242.1
SUIUSDT,2024-12-09 03:00:00,4.2115,4.2508,4.1202,4.174,3070856.2
SUIUSDT,2024-12-09 04:00:00,4.1733,4.2387,4.14,4.2057,3438690.1
SUIUSDT,2024-12-09 05:00:00,4.2056,4.2554,4.2007,4.2393,1884507.9
SUIUSDT,2024-12-09 06:00:00,4.2396,4.2635,4.1439,4.1475,3069116.2
SUIUSDT,2024-12-09 07:00:00,4.1473,4.1503,4.05,4.1007,6795404.7
SUIUSDT,2024-12-09 08:00:00,4.1008,4.1026,3.9835,3.9895,7201956.6
SUIUSDT,2024-12-09 09:00:00,3.9885,4.0551,3.9508,3.9915,5970900.5
SUIUSDT,2024-12-09 10:00:00,3.9913,4.0231,3.9656,3.9892,2399799.9
SUIUSDT,2024-12-09 11:00:00,3.9896,3.9925,3.909,3.9373,3925337.3
SUIUSDT,2024-12-09 12:00:00,3.9372,3.9727,3.8937,3.9693,4227888.6
SUIUSDT,2024-12-09 13:00:00,3.9686,4.0575,3.9409,4.0317,4507699.0
SUIUSDT,2024-12-09 14:00:00,4.0317,4.0792,3.9877,4.06,3252326.6
SUIUSDT,2024-12-09 15:00:00,4.0601,4.092,3.9317,3.9608,4778964.9
SUIUSDT,2024-12-09 16:00:00,3.9608,4.1211,3.9321,4.0862,6898506.8
SUIUSDT,2024-12-09 17:00:00,4.0862,4.1211,4.0227,4.0237,3195903.4
SUIUSDT,2024-12-09 18:00:00,4.0239,4.0804,4.0219,4.0442,2054039.2
SUIUSDT,2024-12-09 19:00:00,4.044,4.0763,4.0291,4.0314,1604054.9
SUIUSDT,2024-12-09 20:00:00,4.0313,4.0423,3.8355,3.8556,10719953.2
SUIUSDT,2024-12-09 21:00:00,3.8557,3.8939,3.35,3.757,20997539.7
SUIUSDT,2024-12-09 22:00:00,3.7564,3.7732,3.4049,3.7459,17780500.8
SUIUSDT,2024-12-09 23:00:00,3.7451,3.85,3.705,3.8379,6386526.1
SUIUSDT,2024-12-10 00:00:00,3.837,3.8417,3.732,3.8008,6220222.0
SUIUSDT,2024-12-10 01:00:00,3.8008,3.85,3.7494,3.8494,4134575.1
SUIUSDT,2024-12-10 02:00:00,3.8494,3.8499,3.684,3.6862,4193197.4
SUIUSDT,2024-12-10 03:00:00,3.6864,3.7117,3.5337,3.7088,12687541.1
SUIUSDT,2024-12-10 04:00:00,3.709,3.7533,3.6055,3.7246,6037587.1
SUIUSDT,2024-12-10 05:00:00,3.7246,3.7761,3.7092,3.7541,3530018.2
SUIUSDT,2024-12-10 06:00:00,3.754,3.8171,3.7482,3.7921,3602735.7
SUIUSDT,2024-12-10 07:00:00,3.7921,3.7944,3.75,3.7845,2168067.4
SUIUSDT,2024-12-10 08:00:00,3.7845,3.8152,3.734,3.7906,3339251.9
SUIUSDT,2024-12-10 09:00:00,3.7903,3.8414,3.7446,3.7833,3089996.2
SUIUSDT,2024-12-10 10:00:00,3.7834,3.8336,3.7786,3.7996,3053904.4
SUIUSDT,2024-12-10 11:00:00,3.7999,3.806,3.7547,3.7836,1717233.4
SUIUSDT,2024-12-10 12:00:00,3.7836,3.7964,3.6616,3.6784,5009122.8
SUIUSDT,2024-12-10 13:00:00,3.6779,3.8437,3.6752,3.7948,6229708.7
SUIUSDT,2024-12-10 14:00:00,3.7943,3.8984,3.7805,3.8458,7754690.6
SUIUSDT,2024-12-10 15:00:00,3.8457,3.8555,3.6427,3.6503,9205747.1
SUIUSDT,2024-12-10 16:00:00,3.6506,3.6931,3.5342,3.6775,12864371.4
SUIUSDT,2024-12-10 17:00:00,3.6782,3.6791,3.4642,3.4657,8385045.7
SUIUSDT,2024-12-10 18:00:00,3.4658,3.5983,3.4631,3.555,4983075.4
SUIUSDT,2024-12-10 19:00:00,3.5553,3.6266,3.5418,3.6225,3361985.8
SUIUSDT,2024-12-10 20:00:00,3.6225,3.6626,3.6042,3.6527,2365236.7
SUIUSDT,2024-12-10 21:00:00,3.6529,3.7782,3.6526,3.6969,4055357.5
SUIUSDT,2024-12-10 22:00:00,3.6977,3.7166,3.6686,3.7015,1999026.5
SUIUSDT,2024-12-10 23:00:00,3.7011,3.7326,3.6936,3.7135,1874943.0
SUIUSDT,2024-12-11 00:00:00,3.7135,3.7305,3.6042,3.6654,3582319.1
SUIUSDT,2024-12-11 01:00:00,3.6659,3.666,3.5657,3.5917,4822969.9
SUIUSDT,2024-12-11 02:00:00,3.5918,3.7122,3.5817,3.6904,2819729.2
SUIUSDT,2024-12-11 03:00:00,3.6902,3.7305,3.6828,3.7193,2139805.3
SUIUSDT,2024-12-11 04:00:00,3.719,3.7422,3.6888,3.7102,2117978.0
SUIUSDT,2024-12-11 05:00:00,3.7106,3.7209,3.6631,3.6833,1817826.4
SUIUSDT,2024-12-11 06:00:00,3.6833,3.7049,3.6566,3.666,1575245.1
SUIUSDT,2024-12-11 07:00:00,3.6661,3.6879,3.6287,3.6315,1877887.6
SUIUSDT,2024-12-11 08:00:00,3.6317,3.7486,3.621,3.7186,3067432.4
SUIUSDT,2024-12-11 09:00:00,3.7187,3.7488,3.6962,3.7478,2130879.8
SUIUSDT,2024-12-11 10:00:00,3.7477,3.7665,3.7251,3.7542,2454637.8
SUIUSDT,2024-12-11 11:00:00,3.7541,3.7862,3.7393,3.7508,2240535.4
SUIUSDT,2024-12-11 12:00:00,3.7506,3.8099,3.7496,3.7784,2457894.8
SUIUSDT,2024-12-11 13:00:00,3.7788,3.8329,3.7533,3.8033,5367113.6
SUIUSDT,2024-12-11 14:00:00,3.8032,3.8727,3.7736,3.853,4221295.1
SUIUSDT,2024-12-11 15:00:00,3.8531,4.0391,3.8401,4.0182,10015426.8
SUIUSDT,2024-12-11 16:00:00,4.0184,4.2667,4.0183,4.2206,15533318.7
SUIUSDT,2024-12-11 17:00:00,4.2204,4.292,4.2063,4.2239,10455732.6
SUIUSDT,2024-12-11 18:00:00,4.2238,4.286,4.2234,4.2777,4298615.9
SUIUSDT,2024-12-11 19:00:00,4.2779,4.3317,4.2658,4.3258,2763444.6
SUIUSDT,2024-12-11 20:00:00,4.3259,4.3491,4.2908,4.2929,3760639.1
SUIUSDT,2024-12-11 21:00:00,4.2929,4.3485,4.264,4.3215,3499403.1
SUIUSDT,2024-12-11 22:00:00,4.3214,4.3486,4.2958,4.3355,2519370.4
SUIUSDT,2024-12-11 23:00:00,4.3354,4.406,4.3272,4.3728,4597033.7
SUIUSDT,2024-12-12 00:00:00,4.3729,4.562,4.3543,4.5151,11952504.5
SUIUSDT,2024-12-12 01:00:00,4.5159,4.7422,4.5101,4.6596,19758834.1
SUIUSDT,2024-12-12 02:00:00,4.6596,4.9136,4.6528,4.7623,13256160.3
SUIUSDT,2024-12-12 03:00:00,4.7623,4.8744,4.7582,4.8146,7398515.0
SUIUSDT,2024-12-12 04:00:00,4.8147,4.8296,4.7088,4.7362,6494251.1
SUIUSDT,2024-12-12 05:00:00,4.7363,4.8233,4.7156,4.7955,5291948.6
SUIUSDT,2024-12-12 06:00:00,4.7949,4.8415,4.7736,4.786,4997756.1
SUIUSDT,2024-12-12 07:00:00,4.7861,4.85,4.7577,4.8457,5465854.4
SUIUSDT,2024-12-12 08:00:00,4.8453,4.8768,4.7759,4.787,5802077.7
SUIUSDT,2024-12-12 09:00:00,4.7873,4.8034,4.6666,4.6869,7842793.8
SUIUSDT,2024-12-12 10:00:00,4.687,4.7513,4.6601,4.735,6501988.7
SUIUSDT,2024-12-12 11:00:00,4.7351,4.7562,4.6902,4.7161,4207558.2
SUIUSDT,2024-12-12 12:00:00,4.7156,4.7589,4.665,4.6809,5853034.1
SUIUSDT,2024-12-12 13:00:00,4.6812,4.7462,4.659,4.695,6263509.3
SUIUSDT,2024-12-12 14:00:00,4.6944,4.7215,4.6552,4.7024,3428399.7
SUIUSDT,2024-12-12 15:00:00,4.7028,4.7234,4.54,4.5772,11711230.4
SUIUSDT,2024-12-12 16:00:00,4.5773,4.679,4.5675,4.6444,4708936.5
SUIUSDT,2024-12-12 17:00:00,4.6442,4.6534,4.6123,4.6311,1760151.0
SUIUSDT,2024-12-12 18:00:00,4.631,4.6839,4.6207,4.6542,2031006.5
SUIUSDT,2024-12-12 19:00:00,4.6542,4.6698,4.5415,4.5617,3952366.6
SUIUSDT,2024-12-12 20:00:00,4.5609,4.6605,4.5564,4.649,2246331.2
SUIUSDT,2024-12-12 21:00:00,4.649,4.651,4.5853,4.6132,1851274.2
SUIUSDT,2024-12-12 22:00:00,4.6129,4.6129,4.5314,4.5724,2275530.8
SUIUSDT,2024-12-12 23:00:00,4.5724,4.6288,4.5626,4.6209,1919431.7
SUIUSDT,2024-12-13 00:00:00,4.6205,4.7208,4.6151,4.6995,5068748.3
SUIUSDT,2024-12-13 01:00:00,4.6998,4.7292,4.633,4.6707,4923765.2
SUIUSDT,2024-12-13 02:00:00,4.6707,4.6965,4.607,4.6268,2844371.1
SUIUSDT,2024-12-13 03:00:00,4.6272,4.6793,4.614,4.6606,1766865.9
SUIUSDT,2024-12-13 04:00:00,4.6609,4.661,4.5932,4.6272,2221505.0
SUIUSDT,2024-12-13 05:00:00,4.6276,4.6474,4.6038,4.6365,1647813.9
SUIUSDT,2024-12-13 06:00:00,4.6365,4.6498,4.5515,4.5551,1785171.9
SUIUSDT,2024-12-13 07:00:00,4.5546,4.6553,4.5402,4.6542,3103279.4
SUIUSDT,2024-12-13 08:00:00,4.6542,4.73,4.6173,4.7133,3754236.5
SUIUSDT,2024-12-13 09:00:00,4.7133,4.7175,4.6655,4.7095,2319287.1
SUIUSDT,2024-12-13 10:00:00,4.7095,4.7212,4.6628,4.7004,1988944.0
SUIUSDT,2024-12-13 11:00:00,4.7005,4.8,4.6971,4.7625,5232541.5
